TIMESTAMP,G_1,TS_1,TS_2,TS_3
2016-01-31,-1.4953637723046402,4.775917669535978,4.793213674848689,6.441916711835911
2016-02-29,0.7661590491178161,7.670526746551723,7.498916950646551,7.63976849691092
2016-03-31,2.4719084864144203,10.011699194959677,9.752360514448926,8.989702860887098
2016-04-30,3.9152362527501756,14.544216111805556,14.161333587847222,11.607745280208333
2016-05-31,2.969553764496566,16.234023238911288,15.862314867607527,13.36332136155914
2016-06-30,4.72441719215331,17.84658577291667,17.462248521527776,14.78658303923611
2016-07-31,4.632892845903161,19.29942396370968,18.96079709139785,16.162884141465053
2016-08-31,2.4980322186303763,18.898392451612903,18.72358931048387,16.767503122311826
2016-09-30,-1.2983812839756945,15.571407818402779,15.68915367673611,15.826688194444445
2016-10-31,-2.5563931545615604,11.670684973156764,11.868829587687904,13.203171931997137
2016-11-30,-3.04700756206625,9.384397656458333,9.554150086597222,11.117027804166668
2016-12-31,-7.702368366854839,3.262294479032258,3.699066420698925,7.635359016733871
2017-01-31,-3.4778638930834678,2.2484311743884406,2.3859163283400537,5.1504958762096775
2017-02-28,-1.2613618909293156,4.649714259895833,4.531313652752976,5.540734436160714
2017-03-31,3.112932360891398,7.518808668212366,7.145472577553763,6.897315186895161
2017-04-30,4.2513813587020834,11.763020997916668,11.281004245833333,9.495127546875
2017-05-31,4.241390945944893,15.981412021505378,15.443308695900537,12.576992615591397
2017-06-30,3.3336748153902778,17.605487337847222,17.149460563541666,14.554388481250001
2017-07-31,2.488959110620968,18.410771538978494,17.988304106182795,15.18956080141129
2017-08-31,2.9486217904758063,18.152657563844087,17.838760536290323,15.694724601142473
2017-09-30,-0.3897944150638889,16.076992808333333,15.974979651041668,15.554955407291667
2017-10-31,-3.6721384908638983,10.734071203363076,10.876558695264242,12.70116382807138
2017-11-30,-2.688706368379886,7.265017451711841,7.330739668758916,9.395784116975749
2017-12-31,-4.491012304166253,4.339293083702391,4.500531571656333,7.323799856775908
2018-01-31,-0.7182968782896506,5.151520385954301,4.8587122957661295,6.462434906922043
2018-02-28,-2.4201773673514926,5.684584710820896,5.705716788731343,6.975579914402985
2018-03-31,1.6318214234448924,7.788485631922043,7.5354649813172045,7.3617348454301075
2018-04-30,2.1797817112702775,11.365286480902778,10.96902561111111,9.486907206249999
2018-05-31,3.3091951883051074,16.39739506451613,15.817696869623655,12.669140695228496
2018-06-30,1.4153481177396527,16.385978435069447,15.996980832986111,13.903428681597221
2018-07-31,1.6775716630752688,17.998863528561827,17.52940933669355,14.983287387768819
2018-08-31,0.8506848132422042,17.542781626680107,17.27817304267473,15.913352543010753
2018-09-30,-1.2456123517145832,14.980614379166667,14.80740097673611,15.005736956597222
2018-10-31,-3.89805737856119,10.728582180527383,10.723571243407708,12.513055324881677
2018-11-30,-4.213080084975695,8.239819370625,8.234475902569445,10.067717899652777
2018-12-31,-4.832185211743919,5.621760503683113,5.739477780125087,7.8815714054899235
2019-01-31,-2.895603533080699,5.478959195628783,5.5445151245460655,7.159671177202421
2019-02-28,-5.240579880606696,3.4714949380952382,3.6685675177083334,6.111465344122024
2019-03-31,2.5123523563232526,7.384337438306452,7.096041813508064,6.594982744086022
2019-04-30,4.03793353305491,11.653616419097224,11.36042294548611,9.879298981944444
2019-05-31,5.597881590696236,15.495171500672042,14.954572061155913,12.356402209005376
2019-06-30,4.1451009899402775,16.835871611458334,16.52155873541667,14.338212928819445
2019-07-31,3.8243486191633065,17.44764857325269,17.155880360551077,15.298843286962367
2019-08-31,1.7475167459911745,17.552498635098438,17.35493767209776,15.994408581466395
2019-09-30,-1.3857066960159723,15.948521601041666,15.918729051736111,15.768589079166665
2019-10-31,-5.399779120295874,10.26036052856183,10.468722713978496,12.74059701982527
2019-11-30,-5.148910652522438,7.4188446903305785,7.553606186694214,9.86037923305785
2019-12-31,-2.329843841787285,5.349841913495276,5.414363463360324,7.580928978137652
2020-01-31,-2.0447071957707466,5.27872832243608,5.031491251027699,6.832323507205967
2020-02-29,-2.161144470159928,5.926066962014389,5.934865088561152,6.979128094172662
2020-03-31,-0.20648559453326615,7.399776093817205,7.299822857392473,7.494607496370968
2020-04-30,4.107072736101388,11.558783894444446,11.202194536458332,9.511769635416668
2020-05-31,5.098092011535752,15.371462010416666,14.928172577956989,12.432985972110215
2020-06-30,4.479396898611111,16.846792215277777,16.431882153125,14.353827482986112
2020-07-31,4.017771605803763,17.62039814079301,17.286113028561825,15.470964367943548
2020-08-31,1.5078614922748654,17.23572899327957,17.059888470094087,15.956538369959677
2020-09-30,-0.47905399223588274,15.677778827734095,15.606914810221587,15.411968899571121
2020-10-31,-3.9412786627810013,12.147126735013442,12.277173538642474,13.768863304435484
2020-11-30,-4.5852704849680554,7.426473707847222,7.576960615902778,9.959868205555555
2020-12-31,-4.031934739269878,5.941809837206325,6.002056885276205,8.190832633930723
2021-01-31,-2.688862501271957,5.5466047169659864,5.57681883454932,7.288171472670068
2021-02-28,-2.600626289410685,5.0036457288690475,5.097327778199404,6.765170469419642
2021-03-31,1.0205721632473117,7.720589975336022,7.590967012634408,7.55098910282258
2021-04-30,4.428065733463334,11.350607709722222,10.985509116319443,9.389924215972222
2021-05-31,4.694829218467406,14.735455970094087,14.3298856875,12.212953031922044
2021-06-30,6.398746737375695,17.02542852534722,16.56842390972222,14.023322430902777
2021-07-31,3.7250247120065185,17.52412896034946,17.29790303830645,15.398483209005377
2021-08-31,1.2921010132379034,17.25275026915323,17.111974041666667,16.060041682123657
2021-09-30,-1.1940965150631944,14.374402879962965,14.364684641733334,14.76342263925926
2021-10-31,-3.8869474553618955,10.79359962629416,10.891926669070656,12.547268623677002
2021-11-30,-2.939716537801444,7.885095418267148,7.970679779422382,10.020403011191336
2021-12-31,-6.214116349013833,5.190057995071187,5.530606216569492,8.239489172925424
2022-01-31,-1.2905307977390719,4.660654182851379,4.82000433725622,6.679571763281776
2022-02-28,-1.8117433369680058,5.892121428869048,6.0292469453125,7.113565919866072
2022-03-31,2.688722162595363,8.213653259677418,8.133341722379031,7.794212940591398
2022-04-30,2.343728100146528,10.160064857291665,10.102795698263888,9.430272175347222
2022-05-31,5.808169184881318,13.40896748622312,13.154489032930107,11.262963758400538
2022-06-30,6.9660748228840275,17.531814966666666,17.13894256736111,14.155284001388887
2022-07-31,5.909015105696237,19.378770372983873,18.910836055107527,16.064257220094085
2022-08-31,1.752016666719758,18.691405567204303,18.44395853830645,16.700660446236558
2022-09-30,-2.744645818582292,15.382704283680555,15.49108543611111,15.766646185416665
2022-10-31,-4.078230192535618,12.190871916330646,12.387769463037635,13.761461125336023
2022-11-30,-7.514667128806527,5.995708974583334,6.400428702083333,9.647434567361111
2022-12-31,-3.5566820296584676,3.5693164821908603,3.8789928392473114,6.682858226142473
2023-01-31,-1.8411927761179827,5.764605358776059,5.894755629522528,6.741474479556153
2023-02-28,-2.171369539008854,5.322662054017857,5.522435164583333,6.757518260044644
2023-03-31,1.1394618567405914,7.128535172311828,7.091433957862903,7.049116924865591
2023-04-30,3.3654476629894443,9.726946575416667,9.625116691319445,8.702039330208333
2023-05-31,7.121447058941533,15.824505124999998,15.384388535282259,12.003716486895161
2023-06-30,4.378923542822639,15.889575953125,15.581225479861113,13.899266149999999
2023-07-31,3.877898076718954,16.710649767610747,16.47080527305737,14.846178650689906
2023-08-31,1.5722953242103495,16.675566011088712,16.51979962701613,15.523796422043011
2023-09-30,-2.4433466063208336,14.606210553125,14.697832866319443,14.999471045833333
2023-10-31,-2.252100502131902,12.65911957318142,12.72193653768624,13.549859504382122
2023-11-30,,,,
2023-12-31,,,,
2024-01-31,,,,
